ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
8C46,Masculino,30,Pardo,Ensino Superior,MT,7,Desenvolvimento de Produtos,Analista Pleno
84AE,Feminino,48,Pardo,Ensino Superior,RJ,5,Operacoes,Gerente
9C61,Masculino,22,Pardo,Doutorado,SC,4,Contabilidade,Analista Pleno
31DF,Masculino,19,Pardo,Ensino Superior,RS,,Desenvolvimento de Produtos,Analista Junior
D2C1,Masculino,32,Pardo,Ensino Superior,PR,8,Recursos Humanos,Analista Junior
BCE0,Masculino,36,Branco,Ensino Superior,MA,6,Operacoes,Analista Senior
7C8D,Masculino,21,Preto,Pos graduacao,BA,,TI,Analista Pleno
E633,Feminino,28,Branco,Ensino Superior,PI,5,Administrativo,Analista Junior
C7D5,Masculino,24,Branco,Ensino Medio,PI,7,Desenvolvimento de Produtos,Analista Senior
353D,Masculino,25,Branco,Ensino Superior,MS,3,Administrativo,Gerente
BD2E,Feminino,35,Pardo,Pos graduacao,AP,8,Operacoes,Analista Senior
2241,Masculino,44,Pardo,Ensino Superior,SC,7,Marketing,Gerente
AE9C,Masculino,36,Branco,Ensino Superior,AM,7,Operacoes,Analista Junior
9757,Masculino,25,Branco,Ensino Superior,PE,7,Desenvolvimento de Produtos,Analista Junior
1E9F,Masculino,39,Branco,Ensino Superior,AC,9,Contabilidade,Gerente
A10D,Masculino,30,Pardo,Pos graduacao,GO,5,Compras,Analista Senior
D877,Feminino,26,Preto,Ensino Medio,RJ,3,Operacoes,Analista Senior
F56F,Masculino,22,Pardo,Ensino Superior,MG,0,Marketing,Gerente
7F70,Masculino,22,Branco,Pos graduacao,TO,0,Administrativo,Analista Senior
0C8B,Feminino,22,Branco,Ensino Superior,CE,4,Administrativo,Analista Junior
62B1,Masculino,26,Pardo,Ensino Superior,RN,6,TI,Analista Junior
DE87,Masculino,41,Branco,Ensino Superior,SE,7,TI,Analista Senior
B7B9,Masculino,26,Preto,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
98E7,Masculino,35,Pardo,Ensino Superior,MG,4,Recursos Humanos,Analista Junior
9A5A,Masculino,28,Pardo,Mestrado,MG,7,Marketing,Analista Pleno
DB8A,Masculino,19,Branco,Ensino Superior,RJ,3,Vendas,Analista Junior
B90E,Feminino,30,Branco,Pos graduacao,PI,7,Vendas,Analista Junior
4750,Masculino,30,Amarelo,Ensino Superior,AL,6,Contabilidade,Gerente
EB8C,Masculino,31,Branco,Ensino Superior,RO,2,Recursos Humanos,Analista Pleno
6A1E,Masculino,20,Branco,Ensino Superior,PR,6,Recursos Humanos,Analista Pleno
7A79,Masculino,29,Pardo,Ensino Superior,SC,7,TI,Analista Junior
9D58,Masculino,33,Preto,Ensino Superior,DF,2,TI,Estagiario
6C7D,Masculino,23,Pardo,Ensino Superior,RR,1,Vendas,Gerente
8A06,Masculino,31,Preto,Ensino Superior,PR,4,Vendas,Analista Junior
7380,Masculino,42,Pardo,Ensino Superior,RJ,7,Vendas,Analista Pleno
5EE6,Masculino,30,Pardo,Ensino Superior,MG,3,Compras,Analista Junior
1ED5,Feminino,31,Branco,Ensino Medio,MA,3,Administrativo,Analista Pleno
D959,Masculino,33,Branco,Ensino Superior,SE,5,Contabilidade,Analista Junior
7AD8,Masculino,42,Pardo,Ensino Superior,SP,5,Administrativo,Analista Junior
B6C6,Masculino,25,Branco,Ensino Superior,AP,7,Desenvolvimento de Produtos,Analista Pleno
272C,Masculino,23,Branco,Mestrado,MG,7,Compras,Diretor
70A5,Masculino,22,Pardo,Ensino Superior,RJ,5,Marketing,Gerente
50CB,Masculino,44,Pardo,Ensino Superior,MS,7,Operacoes,Analista Pleno
A725,Masculino,48,Preto,Mestrado,RJ,8,Operacoes,Analista Senior
FF16,Masculino,33,Preto,Ensino Superior,SP,3,Recursos Humanos,Gerente
ACD9,Masculino,33,Branco,Pos graduacao,MS,10,Operacoes,Diretor
438E,Masculino,32,Branco,Ensino Superior,CE,9,Contabilidade,Analista Junior
7DBC,Masculino,24,Pardo,Pos graduacao,MS,2,Vendas,Analista Senior
09FB,Masculino,28,Pardo,Ensino Superior,TO,7,Marketing,Analista Pleno
294D,Masculino,29,Branco,Ensino Superior,AC,7,Operacoes,Gerente
4A83,Masculino,22,Branco,Doutorado,RS,,Compras,Analista Junior
73A6,Masculino,23,Branco,Ensino Superior,MG,4,Compras,Analista Senior
D625,Masculino,22,Branco,Ensino Superior,SE,6,Operacoes,Analista Pleno
B495,Masculino,20,Branco,Pos graduacao,SP,3,Desenvolvimento de Produtos,Analista Junior
0452,Feminino,38,Pardo,Pos graduacao,SP,2,Operacoes,Analista Pleno
7A31,Masculino,20,Pardo,Ensino Superior,RJ,6,TI,Analista Senior
8B53,Feminino,55,Branco,Mestrado,RO,,Administrativo,Analista Senior
59FA,Masculino,22,Branco,Ensino Superior,RN,3,TI,Analista Pleno
BA4C,Masculino,26,Pardo,Ensino Superior,TO,,Administrativo,Analista Pleno
2A04,Masculino,31,Pardo,Ensino Superior,SE,6,Operacoes,Analista Junior
FA97,Masculino,39,Branco,Ensino Superior,RO,6,Operacoes,Analista Junior
D4ED,Masculino,30,Pardo,Mestrado,AP,2,Operacoes,Analista Pleno
B7C8,Masculino,30,Pardo,Pos graduacao,RS,6,Desenvolvimento de Produtos,Analista Junior
644F,Feminino,24,Branco,Doutorado,PB,5,Recursos Humanos,Analista Junior
B16B,Masculino,29,Pardo,Doutorado,PR,,Vendas,Analista Pleno
BB1E,Masculino,47,Branco,Pos graduacao,RJ,10,Vendas,Analista Pleno
3216,Masculino,42,Branco,Ensino Superior,RJ,8,Compras,Analista Junior
E146,Masculino,37,Pardo,Doutorado,SP,1,Recursos Humanos,Gerente
067E,Masculino,22,Branco,Ensino Superior,MG,8,TI,Analista Junior
76FE,Masculino,19,Branco,Ensino Medio,SC,,TI,Gerente
3984,Masculino,27,Pardo,Ensino Superior,RJ,6,Desenvolvimento de Produtos,Analista Senior
7B65,Masculino,36,Pardo,Doutorado,RN,7,TI,Analista Pleno
F124,Masculino,29,Pardo,Ensino Superior,PR,4,Recursos Humanos,Analista Junior
4697,Masculino,24,Branco,Ensino Superior,RS,4,Administrativo,Analista Senior
652F,Masculino,30,Branco,Doutorado,SC,6,Desenvolvimento de Produtos,Analista Junior
E632,Feminino,40,Branco,Ensino Medio,RJ,10,Recursos Humanos,Analista Junior
46A6,Masculino,26,Pardo,Ensino Superior,MG,7,Contabilidade,Analista Senior
77BB,Masculino,18,Branco,Mestrado,RJ,2,TI,Analista Junior
2654,Masculino,34,Pardo,Mestrado,PI,,Marketing,Analista Junior
EDBF,Masculino,35,Pardo,Ensino Superior,GO,4,Contabilidade,Gerente
E163,Feminino,28,Pardo,Ensino Superior,TO,6,Compras,Analista Pleno
1CF6,Masculino,20,Pardo,Ensino Superior,AP,1,Compras,Analista Junior
2261,Masculino,46,Pardo,Mestrado,PE,9,Desenvolvimento de Produtos,Analista Senior
5EC8,Masculino,38,Pardo,Ensino Superior,AP,5,Desenvolvimento de Produtos,Gerente
47D4,Masculino,20,Pardo,Ensino Superior,MG,,TI,Estagiario
64F6,Feminino,28,Pardo,Mestrado,MG,10,Operacoes,Analista Junior
76C6,Masculino,21,Pardo,Ensino Superior,MG,,Desenvolvimento de Produtos,Analista Pleno
EBCF,Masculino,22,Pardo,Pos graduacao,MG,3,Recursos Humanos,Analista Junior
3E40,Feminino,23,Branco,Ensino Superior,RS,3,TI,Analista Junior
1A8A,Masculino,37,Branco,Ensino Superior,PE,6,TI,Gerente
4A73,Masculino,31,Pardo,Doutorado,SC,7,Recursos Humanos,Analista Junior
815F,Feminino,27,Branco,Ensino Superior,PB,5,Recursos Humanos,Gerente
F4A5,Masculino,30,Preto,Ensino Superior,RJ,5,Operacoes,Analista Junior
F1E5,Masculino,27,Branco,Doutorado,SE,4,Administrativo,Analista Junior
787B,Feminino,33,Branco,Ensino Superior,RS,2,Operacoes,Analista Senior
F973,Masculino,19,Pardo,Ensino Superior,RJ,,Desenvolvimento de Produtos,Analista Junior
3D20,Masculino,26,Pardo,Ensino Superior,BA,4,Vendas,Gerente
397B,Masculino,25,Branco,Ensino Superior,SC,4,Desenvolvimento de Produtos,Gerente
A9D4,Feminino,37,Branco,Ensino Superior,AM,5,Marketing,Analista Junior
891D,Masculino,30,Branco,Ensino Superior,PI,4,Compras,Analista Junior
76A9,Masculino,47,Pardo,Doutorado,RJ,0,Compras,Estagiario
C034,Masculino,21,Pardo,Mestrado,SP,3,Vendas,Gerente
83EA,Masculino,20,Preto,Ensino Superior,MG,,Recursos Humanos,Analista Pleno
B171,Masculino,21,Pardo,Pos graduacao,MG,7,Marketing,Analista Senior
AC0A,Masculino,46,Pardo,Ensino Superior,PA,4,Recursos Humanos,Gerente
3B51,Masculino,48,Branco,Pos graduacao,PA,4,Compras,Analista Senior
BAE4,Masculino,23,Branco,Ensino Superior,BA,1,Marketing,Analista Pleno
5B4D,Masculino,22,Preto,Ensino Superior,RJ,2,Compras,Analista Pleno
374F,Feminino,30,Pardo,Pos graduacao,SP,2,TI,Analista Senior
2F4B,Masculino,42,Pardo,Ensino Medio,DF,0,Recursos Humanos,Analista Junior
84D4,Masculino,42,Branco,Mestrado,MG,3,Compras,Analista Senior
71A5,Feminino,45,Branco,Pos graduacao,GO,6,Operacoes,Analista Junior
64C0,Feminino,20,Branco,Ensino Medio,RO,5,Administrativo,Analista Senior
C6A4,Masculino,22,Branco,Ensino Superior,MG,5,Compras,Analista Pleno
77BF,Masculino,19,Pardo,Pos graduacao,AC,4,Administrativo,Analista Junior
5BD8,Masculino,34,Pardo,Ensino Superior,RN,3,Vendas,Gerente
E17A,Masculino,36,Branco,Doutorado,RJ,7,Administrativo,Gerente
0397,Masculino,18,Branco,Ensino Superior,RJ,,Marketing,Estagiario
46AB,Masculino,30,Pardo,Ensino Superior,PA,4,Compras,Analista Junior
256F,Masculino,23,Pardo,Doutorado,AM,6,Marketing,Analista Junior
CDDE,Masculino,22,Preto,Ensino Superior,SP,3,Compras,Analista Pleno
6743,Masculino,25,Branco,Ensino Superior,AC,2,Vendas,Analista Junior
3D86,Masculino,41,Branco,Ensino Superior,RS,6,Contabilidade,Analista Pleno
30E3,Masculino,22,Pardo,Ensino Superior,AC,,Marketing,Gerente
A769,Feminino,29,Pardo,Mestrado,MG,6,TI,Gerente
F45D,Masculino,36,Branco,Ensino Superior,MA,12,Vendas,Analista Senior
BD8B,Masculino,35,Branco,Pos graduacao,RS,2,Marketing,Estagiario
7223,Masculino,38,Branco,Ensino Superior,MG,4,TI,Analista Junior
71ED,Masculino,22,Branco,Ensino Superior,PE,,Compras,Gerente
F219,Masculino,27,Pardo,Ensino Superior,RJ,4,Contabilidade,Analista Pleno
1B1B,Masculino,27,Pardo,Mestrado,MA,2,Vendas,Gerente
9BC5,Masculino,44,Pardo,Ensino Medio,RS,8,Marketing,Analista Junior
6F32,Masculino,40,Branco,Pos graduacao,MG,0,Operacoes,Analista Senior
C8F9,Masculino,31,Pardo,Ensino Superior,RS,4,Contabilidade,Analista Junior
6478,Masculino,33,Pardo,Ensino Superior,CE,6,Desenvolvimento de Produtos,Analista Pleno
EF92,Masculino,27,Branco,Ensino Superior,TO,0,Marketing,Gerente
BF02,Feminino,28,Branco,Ensino Superior,MG,7,Marketing,Analista Pleno
0AA1,Feminino,21,Pardo,Ensino Superior,RN,5,Marketing,Analista Pleno
DAE1,Masculino,27,Branco,Ensino Superior,RR,10,Desenvolvimento de Produtos,Analista Junior
BA64,Masculino,24,Amarelo,Ensino Superior,RS,,Compras,Analista Pleno
B6A7,Masculino,28,Branco,Ensino Superior,PI,4,Administrativo,Gerente
BD30,Masculino,32,Preto,Ensino Superior,SP,1,Marketing,Analista Senior
F18A,Masculino,35,Branco,Ensino Superior,AL,5,Compras,Analista Senior
B764,Masculino,52,Preto,Doutorado,PR,,Compras,Gerente
C427,Masculino,24,Branco,Pos graduacao,RS,,Vendas,Analista Senior
8E8C,Feminino,27,Branco,Ensino Superior,AM,2,Compras,Analista Pleno
EA22,Masculino,49,Branco,Ensino Superior,MS,10,Operacoes,Analista Senior
0FAB,Masculino,23,Preto,Ensino Superior,MG,4,Desenvolvimento de Produtos,Analista Senior
AB41,Masculino,23,Pardo,Ensino Superior,SE,8,Recursos Humanos,Analista Junior
756A,Masculino,32,Indigena,Ensino Superior,RS,8,Contabilidade,Gerente
CE8D,Masculino,31,Pardo,Mestrado,MA,3,Contabilidade,Analista Pleno
1083,Masculino,34,Pardo,Ensino Superior,TO,,Marketing,Analista Pleno
7EEF,Masculino,28,Pardo,Ensino Superior,MG,3,Operacoes,Analista Senior
8E8D,Masculino,21,Pardo,Ensino Superior,RJ,2,Contabilidade,Analista Junior
9B13,Masculino,35,Pardo,Ensino Superior,SP,10,TI,Analista Junior
7B20,Feminino,18,Branco,Ensino Superior,MS,4,Recursos Humanos,Analista Pleno
14B4,Feminino,21,Branco,Ensino Superior,MG,7,Operacoes,Analista Junior
0582,Masculino,33,Preto,Ensino Superior,RJ,4,Desenvolvimento de Produtos,Analista Pleno
3C67,Masculino,27,Pardo,Ensino Superior,PR,6,TI,Gerente
463D,Masculino,35,Pardo,Ensino Superior,SE,7,Marketing,Analista Senior
5BC0,Masculino,30,Pardo,Ensino Superior,SP,4,Marketing,Gerente
C5F7,Feminino,30,Branco,Ensino Superior,MA,6,TI,Analista Senior
5D59,Feminino,29,Branco,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
650B,Masculino,35,Pardo,Ensino Superior,SP,6,TI,Analista Pleno
1D2C,Masculino,44,Pardo,Ensino Superior,AC,3,Marketing,Gerente
7718,Masculino,20,Preto,Pos graduacao,SP,6,Recursos Humanos,Analista Pleno
11A8,Feminino,22,Pardo,Mestrado,RS,,Administrativo,Analista Pleno
7355,Masculino,22,Branco,Ensino Superior,ES,,Administrativo,Analista Senior
3EDD,Feminino,29,Branco,Doutorado,RS,7,Administrativo,Analista Junior
05FE,Masculino,31,Branco,Ensino Superior,PB,4,TI,Analista Senior
274A,Feminino,27,Pardo,Pos graduacao,RJ,7,Contabilidade,Gerente
D0C6,Masculino,38,Pardo,Ensino Superior,SE,6,Administrativo,Analista Pleno
22E7,Masculino,30,Preto,Ensino Superior,TO,4,Administrativo,Analista Pleno
074C,Masculino,23,Pardo,Mestrado,RN,3,Compras,Gerente
45A0,Masculino,29,Preto,Ensino Superior,RJ,5,Marketing,Analista Junior
1295,Masculino,25,Pardo,Ensino Superior,PR,3,Vendas,Analista Pleno
B917,Masculino,23,Pardo,Doutorado,MG,7,Vendas,Analista Senior
84C0,Masculino,29,Branco,Ensino Superior,RJ,0,Compras,Analista Pleno
4A8D,Masculino,30,Pardo,Ensino Superior,RJ,9,Contabilidade,Analista Pleno
3BC3,Masculino,53,Branco,Ensino Superior,SP,1,Desenvolvimento de Produtos,Analista Junior
224C,Masculino,40,Branco,Ensino Superior,CE,10,Compras,Analista Pleno
43E6,Masculino,44,Branco,Ensino Superior,TO,10,Marketing,Analista Pleno
2C00,Feminino,35,Pardo,Mestrado,MS,14,Vendas,Analista Junior
A031,Masculino,20,Branco,Ensino Superior,AL,4,Contabilidade,Analista Junior
2B03,Masculino,53,Preto,Mestrado,PR,7,Contabilidade,Gerente
16F0,Masculino,45,Branco,Doutorado,AL,6,Compras,Analista Junior
1D17,Masculino,45,Branco,Ensino Superior,RR,7,Desenvolvimento de Produtos,Analista Pleno
A6C4,Feminino,45,Pardo,Doutorado,MG,9,TI,Analista Pleno
D0CE,Masculino,22,Preto,Ensino Superior,AC,6,Marketing,Analista Pleno
C73E,Masculino,33,Branco,Ensino Superior,RJ,5,Contabilidade,Analista Junior
81C8,Masculino,22,Pardo,Ensino Superior,MG,,TI,Analista Pleno
7560,Masculino,20,Branco,Ensino Superior,RJ,,Administrativo,Estagiario
6144,Masculino,22,Pardo,Mestrado,MG,2,Operacoes,Analista Senior
FEE3,Masculino,38,Branco,Ensino Superior,SC,8,Administrativo,Gerente
DA8B,Masculino,43,Preto,Pos graduacao,PR,3,Operacoes,Gerente
A36E,Feminino,25,Pardo,Ensino Superior,MS,8,Vendas,Analista Senior
3561,Masculino,21,Pardo,Ensino Superior,SC,,Administrativo,Analista Pleno
78D2,Masculino,31,Pardo,Mestrado,SP,8,Desenvolvimento de Produtos,Analista Junior
288C,Masculino,38,Pardo,Pos graduacao,RJ,5,Vendas,Analista Pleno
B5DA,Feminino,31,Pardo,Pos graduacao,MA,2,TI,Analista Senior
DB2A,Feminino,33,Preto,Pos graduacao,SC,2,Recursos Humanos,Analista Pleno
4469,Masculino,24,Pardo,Ensino Superior,MG,7,Operacoes,Analista Pleno
7A49,Feminino,24,Pardo,Ensino Superior,PE,4,Compras,Analista Pleno
127B,Masculino,52,Pardo,Ensino Superior,SP,1,Administrativo,Analista Junior
048F,Masculino,22,Pardo,Ensino Superior,PE,7,Administrativo,Gerente
9862,Masculino,20,Pardo,Ensino Superior,AP,2,Administrativo,Analista Pleno
4493,Masculino,25,Branco,Ensino Superior,PA,5,Compras,Analista Pleno
6458,Masculino,37,Pardo,Doutorado,RJ,7,Desenvolvimento de Produtos,Analista Senior
B057,Feminino,33,Branco,Pos graduacao,SP,2,Marketing,Analista Junior
B151,Masculino,25,Pardo,Ensino Superior,RJ,4,Operacoes,Analista Senior
D709,Masculino,33,Branco,Doutorado,RS,11,Compras,Analista Junior
5374,Masculino,,Pardo,Ensino Superior,SC,7,Compras,Gerente
6658,Masculino,32,Pardo,Ensino Superior,PR,0,Marketing,Estagiario
571C,Masculino,21,Pardo,Ensino Superior,MT,5,Contabilidade,Analista Junior
875A,Masculino,35,Branco,Pos graduacao,MS,6,Marketing,Gerente
C192,Masculino,28,Pardo,Ensino Superior,TO,6,TI,Analista Junior
59B4,Masculino,39,Branco,Ensino Superior,RJ,10,Marketing,Analista Senior
3A1D,Masculino,23,Branco,Pos graduacao,MS,3,TI,Gerente
D272,Masculino,31,Preto,Pos graduacao,BA,8,Marketing,Gerente
9B05,Masculino,35,Pardo,Mestrado,MG,10,Desenvolvimento de Produtos,Analista Senior
97E5,Masculino,35,Preto,Ensino Superior,PI,8,Marketing,Analista Pleno
C2EE,Feminino,48,Preto,Pos graduacao,SE,4,Vendas,Analista Junior
D383,Feminino,39,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Junior
0606,Feminino,20,Pardo,Ensino Superior,RS,,Administrativo,Analista Junior
FFBE,Masculino,24,Branco,Ensino Superior,GO,,Operacoes,Analista Junior
11D7,Masculino,19,Branco,Ensino Superior,MT,2,Contabilidade,Analista Junior
B1E6,Feminino,41,Pardo,Ensino Superior,MA,10,Recursos Humanos,Analista Junior
3C6D,Masculino,37,Preto,Ensino Superior,SP,6,Compras,Analista Junior
23F2,Masculino,18,Preto,Ensino Superior,SP,,Operacoes,Analista Pleno
5436,Masculino,34,Branco,Mestrado,RN,,Marketing,Analista Pleno
EB18,Masculino,35,Pardo,Doutorado,RS,6,Desenvolvimento de Produtos,Analista Junior
84CA,Feminino,19,Pardo,Ensino Superior,SP,,TI,Estagiario
09C4,Masculino,42,Pardo,Ensino Superior,RN,11,Vendas,Analista Senior
4568,Masculino,25,Pardo,Ensino Superior,AL,4,Contabilidade,Analista Junior
BD37,Masculino,37,Pardo,Ensino Superior,RJ,6,Vendas,Analista Pleno
0B4E,Masculino,26,Branco,Ensino Superior,RJ,5,Operacoes,Analista Senior
0E95,Masculino,37,Pardo,Ensino Superior,SC,7,Contabilidade,Analista Pleno
6E9F,Masculino,27,Branco,Ensino Superior,TO,7,Contabilidade,Analista Junior
B199,Feminino,29,Branco,Ensino Superior,MG,7,Compras,Analista Senior
3E94,Feminino,31,Branco,Ensino Medio,MT,10,Administrativo,Gerente
DC0C,Feminino,35,Pardo,Ensino Superior,AP,4,Desenvolvimento de Produtos,Analista Junior
1084,Masculino,33,Branco,Ensino Superior,SC,7,Recursos Humanos,Analista Pleno
57B7,Feminino,57,Pardo,Ensino Superior,RS,3,Vendas,Analista Pleno
BDA0,Feminino,34,Branco,Mestrado,SP,8,Compras,Analista Senior
2747,Masculino,32,Pardo,Pos graduacao,PA,5,Compras,Analista Pleno
4D4C,Feminino,43,Pardo,Doutorado,RO,5,Desenvolvimento de Produtos,Gerente
AC87,Feminino,30,Branco,Ensino Superior,RJ,2,Operacoes,Analista Pleno
8320,Masculino,23,Pardo,Ensino Superior,MT,,TI,Analista Junior
3B62,Feminino,23,Pardo,Ensino Superior,RJ,4,TI,Analista Pleno
8CAA,Masculino,47,Branco,Doutorado,DF,2,Compras,Analista Pleno
4CA4,Feminino,20,Pardo,Mestrado,AP,,Marketing,Gerente
605F,Masculino,41,Preto,Pos graduacao,GO,6,Contabilidade,Analista Pleno
4002,Feminino,33,Pardo,Ensino Superior,SP,4,Desenvolvimento de Produtos,Analista Senior
4BB4,Masculino,30,Branco,Ensino Superior,AL,9,TI,Analista Junior
47FA,Masculino,39,Branco,Pos graduacao,RJ,2,Administrativo,Analista Pleno
BDD3,Masculino,19,Branco,Ensino Superior,SP,2,Compras,Analista Junior
8F33,Masculino,24,Pardo,Doutorado,RR,7,TI,Analista Pleno
C682,Masculino,19,Branco,Pos graduacao,RJ,0,Desenvolvimento de Produtos,Estagiario
B5E4,Feminino,19,Pardo,Mestrado,AL,,Recursos Humanos,Analista Pleno
EC9D,Masculino,34,Amarelo,Ensino Superior,SC,5,TI,Analista Junior
F311,Masculino,37,Branco,Ensino Superior,MS,2,Vendas,Gerente
D46E,Masculino,29,Branco,Pos graduacao,RS,6,Marketing,Analista Junior
44CD,Feminino,25,Pardo,Ensino Superior,SP,4,Administrativo,Analista Junior
F8AE,Masculino,19,Branco,Ensino Superior,MG,4,Administrativo,Gerente
71EC,Masculino,47,Pardo,Ensino Superior,AL,3,Contabilidade,Analista Pleno
2005,Masculino,19,Branco,Ensino Superior,AC,,TI,Analista Junior
1354,Masculino,35,Pardo,Ensino Superior,MS,1,TI,Analista Senior
B5B9,Masculino,26,Branco,Ensino Superior,RJ,5,TI,Gerente
866B,Masculino,32,Branco,Ensino Superior,RN,5,Recursos Humanos,Gerente
62DF,Feminino,18,Branco,Doutorado,MT,4,TI,Analista Senior
126F,Masculino,25,Pardo,Ensino Superior,MG,,Compras,Analista Pleno
FD0D,Masculino,36,Pardo,Ensino Superior,RJ,7,TI,Gerente
16FB,Masculino,51,Branco,Ensino Superior,BA,,Contabilidade,Gerente
61CB,Feminino,25,Pardo,Ensino Superior,RN,1,Marketing,Analista Pleno
6FCB,Feminino,21,Pardo,Pos graduacao,MS,3,Contabilidade,Gerente
A5F0,Feminino,37,Branco,Mestrado,PR,0,TI,Analista Junior
6BC3,Masculino,28,Branco,Pos graduacao,SE,2,Marketing,Analista Pleno
6CB4,Masculino,22,Branco,Pos graduacao,RJ,4,Compras,Analista Junior
2876,Feminino,28,Pardo,Ensino Superior,MG,2,Operacoes,Analista Senior
1F13,Feminino,23,Indigena,Doutorado,MT,6,Contabilidade,Gerente
F067,Feminino,22,Branco,Doutorado,SP,5,Compras,Analista Pleno
803D,Masculino,43,Preto,Ensino Superior,RO,6,Desenvolvimento de Produtos,Analista Senior
8C78,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Junior
B07A,Masculino,18,Branco,Ensino Superior,MG,4,Contabilidade,Analista Pleno
D787,Masculino,43,Branco,Pos graduacao,MS,1,Compras,Analista Pleno
D0A1,Masculino,26,Branco,Ensino Superior,MG,12,Recursos Humanos,Analista Senior
EBD8,Masculino,53,Branco,Mestrado,RS,4,Recursos Humanos,Analista Pleno
CBF4,Masculino,33,Branco,Doutorado,TO,4,Desenvolvimento de Produtos,Analista Pleno
3106,Masculino,27,Pardo,Ensino Superior,SE,2,Administrativo,Analista Pleno
A0BA,Masculino,26,Preto,Ensino Superior,RJ,3,Compras,Analista Junior
7E27,Masculino,44,Branco,Ensino Superior,SC,5,Marketing,Analista Pleno
2556,Masculino,19,Pardo,Ensino Superior,RS,5,Compras,Analista Pleno
A559,Feminino,43,Pardo,Pos graduacao,AL,8,Contabilidade,Analista Junior
EC2A,Masculino,18,Pardo,Ensino Superior,PR,1,TI,Gerente
C57D,Masculino,18,Preto,Pos graduacao,MS,3,Administrativo,Gerente
AC60,Feminino,32,Pardo,Doutorado,RR,7,Vendas,Analista Pleno
BF42,Feminino,45,Branco,Ensino Superior,MS,9,Operacoes,Analista Junior
B63C,Masculino,41,Branco,Ensino Superior,SC,5,Recursos Humanos,Analista Pleno
0756,Masculino,37,Branco,Ensino Superior,RN,3,Operacoes,Analista Pleno
96E4,Feminino,33,Branco,Mestrado,RJ,4,Administrativo,Analista Pleno
6F47,Feminino,44,Pardo,Ensino Superior,AP,4,Compras,Analista Junior
4D6F,Masculino,34,Preto,Ensino Superior,PR,0,Contabilidade,Estagiario
35D8,Masculino,42,Pardo,Ensino Superior,PR,0,Operacoes,Analista Junior
E390,Masculino,27,Pardo,Pos graduacao,DF,3,Administrativo,Diretor
B4A4,Masculino,22,Branco,Ensino Superior,RS,8,Desenvolvimento de Produtos,Analista Senior
5074,Masculino,41,Pardo,Ensino Superior,SE,,TI,Diretor
0525,Masculino,20,Pardo,Pos graduacao,SE,5,TI,Gerente
2ECF,Masculino,47,Pardo,Ensino Superior,MG,7,Compras,Analista Junior
