,ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
4490,B057,Feminino,33,Branco,Pos graduacao,SP,2,Marketing,Analista Junior
4491,B151,Masculino,25,Pardo,Ensino Superior,RJ,4,Operacoes,Analista Senior
4492,D709,Masculino,33,Branco,Doutorado,RS,11,Compras,Analista Junior
4493,5374,Masculino,,Pardo,Ensino Superior,SC,7,Compras,Gerente
4494,6658,Masculino,32,Pardo,Ensino Superior,PR,0,Marketing,Estagiario
4495,571C,Masculino,21,Pardo,Ensino Superior,MT,5,Contabilidade,Analista Junior
4496,875A,Masculino,35,Branco,Pos graduacao,MS,6,Marketing,Gerente
4497,C192,Masculino,28,Pardo,Ensino Superior,TO,6,TI,Analista Junior
4498,59B4,Masculino,39,Branco,Ensino Superior,RJ,10,Marketing,Analista Senior
4499,3A1D,Masculino,23,Branco,Pos graduacao,MS,3,TI,Gerente
4500,D272,Masculino,31,Preto,Pos graduacao,BA,8,Marketing,Gerente
4501,9B05,Masculino,35,Pardo,Mestrado,MG,10,Desenvolvimento de Produtos,Analista Senior
4502,97E5,Masculino,35,Preto,Ensino Superior,PI,8,Marketing,Analista Pleno
4503,C2EE,Feminino,48,Preto,Pos graduacao,SE,4,Vendas,Analista Junior
4504,D383,Feminino,39,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Junior
4505,0606,Feminino,20,Pardo,Ensino Superior,RS,,Administrativo,Analista Junior
4506,FFBE,Masculino,24,Branco,Ensino Superior,GO,,Operacoes,Analista Junior
4507,11D7,Masculino,19,Branco,Ensino Superior,MT,2,Contabilidade,Analista Junior
4508,B1E6,Feminino,41,Pardo,Ensino Superior,MA,10,Recursos Humanos,Analista Junior
4509,3C6D,Masculino,37,Preto,Ensino Superior,SP,6,Compras,Analista Junior
4510,23F2,Masculino,18,Preto,Ensino Superior,SP,,Operacoes,Analista Pleno
4511,5436,Masculino,34,Branco,Mestrado,RN,,Marketing,Analista Pleno
4512,EB18,Masculino,35,Pardo,Doutorado,RS,6,Desenvolvimento de Produtos,Analista Junior
4513,1D9A,Feminino,24,Branco,Pos graduacao,MG,4,Vendas,Estagiario
4514,84CA,Feminino,19,Pardo,Ensino Superior,SP,,TI,Estagiario
4515,09C4,Masculino,42,Pardo,Ensino Superior,RN,11,Vendas,Analista Senior
4516,4568,Masculino,25,Pardo,Ensino Superior,AL,4,Contabilidade,Analista Junior
4517,BD37,Masculino,37,Pardo,Ensino Superior,RJ,6,Vendas,Analista Pleno
4518,0B4E,Masculino,26,Branco,Ensino Superior,RJ,5,Operacoes,Analista Senior
4519,0E95,Masculino,37,Pardo,Ensino Superior,SC,7,Contabilidade,Analista Pleno
4520,6E9F,Masculino,27,Branco,Ensino Superior,TO,7,Contabilidade,Analista Junior
4521,B199,Feminino,29,Branco,Ensino Superior,MG,7,Compras,Analista Senior
4522,3E94,Feminino,31,Branco,Ensino Medio,MT,10,Administrativo,Gerente
4523,DC0C,Feminino,35,Pardo,Ensino Superior,AP,4,Desenvolvimento de Produtos,Analista Junior
4524,D4AC,Masculino,19,Pardo,Mestrado,MG,3,TI,Estagiario
4525,1084,Masculino,33,Branco,Ensino Superior,SC,7,Recursos Humanos,Analista Pleno
4526,57B7,Feminino,57,Pardo,Ensino Superior,RS,3,Vendas,Analista Pleno
4527,BDA0,Feminino,34,Branco,Mestrado,SP,8,Compras,Analista Senior
4528,2747,Masculino,32,Pardo,Pos graduacao,PA,5,Compras,Analista Pleno
4529,4D4C,Feminino,43,Pardo,Doutorado,RO,5,Desenvolvimento de Produtos,Gerente
4530,AC87,Feminino,30,Branco,Ensino Superior,RJ,2,Operacoes,Analista Pleno
4531,8320,Masculino,23,Pardo,Ensino Superior,MT,,TI,Analista Junior
4532,3B62,Feminino,23,Pardo,Ensino Superior,RJ,4,TI,Analista Pleno
4533,8CAA,Masculino,47,Branco,Doutorado,DF,2,Compras,Analista Pleno
4534,4CA4,Feminino,20,Pardo,Mestrado,AP,,Marketing,Gerente
4535,605F,Masculino,41,Preto,Pos graduacao,GO,6,Contabilidade,Analista Pleno
4536,4002,Feminino,33,Pardo,Ensino Superior,SP,4,Desenvolvimento de Produtos,Analista Senior
4537,4BB4,Masculino,30,Branco,Ensino Superior,AL,9,TI,Analista Junior
4538,47FA,Masculino,39,Branco,Pos graduacao,RJ,2,Administrativo,Analista Pleno
4539,BDD3,Masculino,19,Branco,Ensino Superior,SP,2,Compras,Analista Junior
4540,8F33,Masculino,24,Pardo,Doutorado,RR,7,TI,Analista Pleno
4541,C682,Masculino,19,Branco,Pos graduacao,RJ,0,Desenvolvimento de Produtos,Estagiario
4542,B5E4,Feminino,19,Pardo,Mestrado,AL,,Recursos Humanos,Analista Pleno
4543,EC9D,Masculino,34,Amarelo,Ensino Superior,SC,5,TI,Analista Junior
4544,F311,Masculino,37,Branco,Ensino Superior,MS,2,Vendas,Gerente
4545,D46E,Masculino,29,Branco,Pos graduacao,RS,6,Marketing,Analista Junior
4546,44CD,Feminino,25,Pardo,Ensino Superior,SP,4,Administrativo,Analista Junior
4547,F8AE,Masculino,19,Branco,Ensino Superior,MG,4,Administrativo,Gerente
4548,71EC,Masculino,47,Pardo,Ensino Superior,AL,3,Contabilidade,Analista Pleno
4549,2005,Masculino,19,Branco,Ensino Superior,AC,,TI,Analista Junior
4550,1354,Masculino,35,Pardo,Ensino Superior,MS,1,TI,Analista Senior
4551,B5B9,Masculino,26,Branco,Ensino Superior,RJ,5,TI,Gerente
4552,866B,Masculino,32,Branco,Ensino Superior,RN,5,Recursos Humanos,Gerente
4553,62DF,Feminino,18,Branco,Doutorado,MT,4,TI,Analista Senior
4554,126F,Masculino,25,Pardo,Ensino Superior,MG,,Compras,Analista Pleno
4555,FD0D,Masculino,36,Pardo,Ensino Superior,RJ,7,TI,Gerente
4556,C53C,Masculino,42,Pardo,Ensino Superior,AM,6,Operacoes,Estagiario
4557,16FB,Masculino,51,Branco,Ensino Superior,BA,,Contabilidade,Gerente
4558,61CB,Feminino,25,Pardo,Ensino Superior,RN,1,Marketing,Analista Pleno
4559,6FCB,Feminino,21,Pardo,Pos graduacao,MS,3,Contabilidade,Gerente
4560,A5F0,Feminino,37,Branco,Mestrado,PR,0,TI,Analista Junior
4561,6BC3,Masculino,28,Branco,Pos graduacao,SE,2,Marketing,Analista Pleno
4562,6CB4,Masculino,22,Branco,Pos graduacao,RJ,4,Compras,Analista Junior
4563,2876,Feminino,28,Pardo,Ensino Superior,MG,2,Operacoes,Analista Senior
4564,1F13,Feminino,23,Indigena,Doutorado,MT,6,Contabilidade,Gerente
4565,F067,Feminino,22,Branco,Doutorado,SP,5,Compras,Analista Pleno
4566,803D,Masculino,43,Preto,Ensino Superior,RO,6,Desenvolvimento de Produtos,Analista Senior
4567,8C78,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Junior
4568,B07A,Masculino,18,Branco,Ensino Superior,MG,4,Contabilidade,Analista Pleno
4569,D787,Masculino,43,Branco,Pos graduacao,MS,1,Compras,Analista Pleno
4570,D0A1,Masculino,26,Branco,Ensino Superior,MG,12,Recursos Humanos,Analista Senior
4571,EBD8,Masculino,53,Branco,Mestrado,RS,4,Recursos Humanos,Analista Pleno
4572,CBF4,Masculino,33,Branco,Doutorado,TO,4,Desenvolvimento de Produtos,Analista Pleno
4573,3106,Masculino,27,Pardo,Ensino Superior,SE,2,Administrativo,Analista Pleno
4574,A0BA,Masculino,26,Preto,Ensino Superior,RJ,3,Compras,Analista Junior
4575,7E27,Masculino,44,Branco,Ensino Superior,SC,5,Marketing,Analista Pleno
4576,2556,Masculino,19,Pardo,Ensino Superior,RS,5,Compras,Analista Pleno
4577,A559,Feminino,43,Pardo,Pos graduacao,AL,8,Contabilidade,Analista Junior
4578,EC2A,Masculino,18,Pardo,Ensino Superior,PR,1,TI,Gerente
4579,C57D,Masculino,18,Preto,Pos graduacao,MS,3,Administrativo,Gerente
4580,AC60,Feminino,32,Pardo,Doutorado,RR,7,Vendas,Analista Pleno
4581,D3A4,Masculino,23,Preto,Ensino Superior,SE,4,Vendas,Estagiario
4582,BF42,Feminino,45,Branco,Ensino Superior,MS,9,Operacoes,Analista Junior
4583,B63C,Masculino,41,Branco,Ensino Superior,SC,5,Recursos Humanos,Analista Pleno
4584,0756,Masculino,37,Branco,Ensino Superior,RN,3,Operacoes,Analista Pleno
4585,96E4,Feminino,33,Branco,Mestrado,RJ,4,Administrativo,Analista Pleno
4586,6F47,Feminino,44,Pardo,Ensino Superior,AP,4,Compras,Analista Junior
4587,4D6F,Masculino,34,Preto,Ensino Superior,PR,0,Contabilidade,Estagiario
4588,35D8,Masculino,42,Pardo,Ensino Superior,PR,0,Operacoes,Analista Junior
4589,E390,Masculino,27,Pardo,Pos graduacao,DF,3,Administrativo,Diretor
4590,B4A4,Masculino,22,Branco,Ensino Superior,RS,8,Desenvolvimento de Produtos,Analista Senior
4591,5074,Masculino,41,Pardo,Ensino Superior,SE,,TI,Diretor
4592,0525,Masculino,20,Pardo,Pos graduacao,SE,5,TI,Gerente
4593,2ECF,Masculino,47,Pardo,Ensino Superior,MG,7,Compras,Analista Junior
4594,CB5A,Masculino,27,Pardo,Ensino Superior,PA,4,Marketing,Analista Pleno
4595,C8E5,Masculino,43,Branco,Mestrado,DF,5,Vendas,Analista Pleno
4596,9F6D,Feminino,19,Preto,Ensino Superior,TO,4,Administrativo,Analista Junior
4597,5BB0,Feminino,21,Branco,Ensino Superior,PI,6,Desenvolvimento de Produtos,Estagiario
4598,C366,Feminino,33,Branco,Ensino Superior,RJ,0,Recursos Humanos,Analista Senior
4599,4A4D,Feminino,18,Pardo,Ensino Medio,SP,,Operacoes,Analista Pleno
4600,346B,Feminino,41,Pardo,Pos graduacao,SP,5,Administrativo,Analista Junior
4601,6DA3,Feminino,29,Branco,Doutorado,SC,8,TI,Analista Junior
4602,7F1E,Masculino,29,Pardo,Pos graduacao,RO,7,TI,Estagiario
4603,3DE0,Masculino,37,Pardo,Ensino Superior,SP,7,Compras,Analista Senior
4604,08D5,Masculino,54,Branco,Ensino Superior,MT,4,TI,Analista Senior
4605,0F29,Masculino,39,Branco,Doutorado,SP,7,Contabilidade,Analista Junior
4606,6C90,Masculino,31,Branco,Ensino Superior,PB,7,Contabilidade,Analista Junior
4607,AB61,Feminino,18,Pardo,Pos graduacao,MG,4,TI,Gerente
4608,95E6,Masculino,41,Branco,Ensino Superior,ES,7,Compras,Analista Junior
4609,9AFC,Masculino,23,Pardo,Ensino Superior,PA,2,Recursos Humanos,Gerente
4610,1B33,Masculino,49,Pardo,Mestrado,RS,5,Desenvolvimento de Produtos,Gerente
4611,81D2,Masculino,33,Branco,Ensino Superior,PR,6,Compras,Analista Senior
4612,8FF6,Feminino,49,Branco,Ensino Superior,MG,3,Desenvolvimento de Produtos,Analista Pleno
4613,443D,Masculino,21,Branco,Pos graduacao,RS,,TI,Analista Junior
4614,CFCE,Masculino,49,Pardo,Mestrado,MG,2,Operacoes,Analista Senior
4615,2AEE,Feminino,23,Branco,Ensino Superior,MG,,Compras,Analista Pleno
4616,071E,Masculino,31,Pardo,Ensino Superior,RO,7,Contabilidade,Analista Pleno
4617,2590,Feminino,21,Pardo,Pos graduacao,PI,4,Contabilidade,Analista Pleno
4618,4A5E,Feminino,34,Branco,Ensino Superior,RN,1,Recursos Humanos,Gerente
4619,17DC,Masculino,47,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Pleno
4620,73B9,Masculino,19,Branco,Ensino Superior,SP,2,Recursos Humanos,Gerente
4621,FB28,Masculino,24,Pardo,Mestrado,AL,0,Operacoes,Gerente
4622,8163,Feminino,24,Pardo,Ensino Superior,MG,,Administrativo,Analista Pleno
4623,71C5,Feminino,29,Branco,Ensino Superior,AL,8,TI,Analista Senior
4624,ACA0,Masculino,22,Pardo,Ensino Medio,MA,4,Contabilidade,Analista Junior
4625,E8AE,Masculino,25,Branco,Ensino Superior,PB,1,Administrativo,Analista Pleno
4626,83DC,Masculino,26,Pardo,Ensino Superior,RS,6,Contabilidade,Estagiario
4627,81A8,Masculino,31,Branco,Pos graduacao,MA,1,Desenvolvimento de Produtos,Analista Pleno
4628,8286,Feminino,41,Pardo,Ensino Superior,SP,7,Contabilidade,Analista Senior
4629,0D0C,Masculino,36,Branco,Ensino Superior,SE,6,Marketing,Analista Pleno
4630,DF51,Masculino,21,Pardo,Ensino Superior,GO,6,Administrativo,Analista Junior
4631,BC8A,Masculino,27,Preto,Ensino Superior,RJ,6,TI,Analista Junior
4632,1A10,Feminino,20,Pardo,Ensino Superior,PE,,Marketing,Gerente
4633,928B,Feminino,31,Branco,Pos graduacao,SP,7,TI,Analista Senior
4634,0A7B,Masculino,21,Pardo,Ensino Superior,SP,4,Compras,Analista Senior
4635,675A,Masculino,45,Pardo,Ensino Superior,RS,3,Desenvolvimento de Produtos,Analista Senior
4636,D6AA,Feminino,43,Pardo,Ensino Superior,BA,3,Administrativo,Analista Pleno
4637,B48B,Feminino,29,Pardo,Ensino Superior,RJ,,Contabilidade,Analista Pleno
4638,49A3,Feminino,23,Pardo,Ensino Superior,SP,4,Recursos Humanos,Analista Pleno
4639,BBA8,Masculino,30,Preto,Pos graduacao,BA,3,Operacoes,Analista Junior
4640,6E03,Masculino,36,Pardo,Ensino Superior,TO,7,Desenvolvimento de Produtos,Analista Junior
4641,29F6,Masculino,20,Branco,Ensino Superior,AL,3,Vendas,Analista Junior
4642,0482,Masculino,38,Pardo,Pos graduacao,PR,8,Compras,Gerente
4643,A24D,Masculino,37,Branco,Ensino Superior,AP,8,Contabilidade,Gerente
4644,8A92,Masculino,44,Branco,Ensino Superior,MA,3,Operacoes,Estagiario
4645,6CF0,Masculino,19,Branco,Ensino Superior,PB,,Compras,Analista Pleno
4646,013F,Feminino,28,Pardo,Pos graduacao,RS,9,Administrativo,Analista Pleno
4647,CE9C,Feminino,48,Branco,Ensino Superior,SC,9,Compras,Analista Junior
4648,63B0,Masculino,18,Branco,Ensino Superior,MA,,Marketing,Analista Senior
4649,DC41,Feminino,35,Pardo,Ensino Superior,PR,1,Contabilidade,Analista Senior
4650,4E2F,Masculino,35,Pardo,Ensino Superior,PR,3,TI,Analista Pleno
4651,5913,Masculino,29,Pardo,Ensino Superior,SC,2,Compras,Gerente
4652,8DB8,Masculino,20,Branco,Ensino Superior,RS,4,Vendas,Analista Pleno
4653,548F,Masculino,24,Branco,Doutorado,RS,8,Administrativo,Analista Junior
4654,D2F9,Masculino,34,Preto,Ensino Superior,SC,4,Operacoes,Analista Pleno
4655,66BE,Masculino,18,Branco,Pos graduacao,MG,1,Desenvolvimento de Produtos,Analista Pleno
4656,5AFD,Masculino,35,Branco,Ensino Superior,RS,7,Recursos Humanos,Analista Pleno
4657,2717,Masculino,39,Pardo,Ensino Superior,PI,4,Marketing,Analista Junior
4658,6090,Masculino,40,Branco,Ensino Superior,SP,9,Marketing,Estagiario
4659,D32A,Masculino,22,Preto,Ensino Superior,SP,1,Recursos Humanos,Estagiario
4660,2166,Masculino,32,Pardo,Ensino Superior,GO,8,Administrativo,Analista Senior
4661,4581,Masculino,37,Pardo,Ensino Superior,SP,5,Administrativo,Analista Junior
4662,9762,Masculino,22,Branco,Ensino Superior,RO,2,Operacoes,Analista Senior
4663,C510,Masculino,37,Branco,Ensino Superior,PI,3,Recursos Humanos,Estagiario
4664,37EF,Masculino,28,Branco,Mestrado,BA,,Compras,Analista Pleno
4665,6529,Masculino,30,Pardo,Mestrado,MG,6,Vendas,Analista Pleno
4666,E857,Masculino,45,Branco,Doutorado,PR,4,Administrativo,Gerente
4667,578B,Masculino,34,Preto,Pos graduacao,RJ,2,Recursos Humanos,Analista Junior
4668,3D49,Masculino,28,Branco,Pos graduacao,RR,5,Administrativo,Analista Pleno
4669,879F,Masculino,23,Pardo,Ensino Medio,RJ,2,Compras,Analista Senior
4670,EB72,Masculino,35,Pardo,Ensino Superior,SP,3,Compras,Analista Pleno
4671,2C60,Feminino,39,Preto,Mestrado,PE,4,Recursos Humanos,Analista Junior
4672,37B3,Masculino,30,Branco,Ensino Superior,SP,5,TI,Gerente
4673,BB27,Masculino,21,Pardo,Mestrado,RR,4,Recursos Humanos,Analista Junior
4674,5F20,Masculino,23,Branco,Ensino Superior,BA,,Administrativo,Gerente
4675,076F,Masculino,32,Branco,Doutorado,MA,6,Contabilidade,Analista Junior
4676,675C,Masculino,20,Branco,Ensino Superior,SP,4,Vendas,Gerente
4677,59F6,Feminino,32,Pardo,Mestrado,DF,7,Operacoes,Analista Junior
4678,CB0D,Feminino,27,Branco,Pos graduacao,RS,4,Operacoes,Analista Pleno
4679,B021,Feminino,21,Pardo,Ensino Superior,MG,2,Operacoes,Analista Junior
4680,E341,Masculino,28,Branco,Mestrado,RS,2,Administrativo,Analista Senior
4681,3422,Masculino,24,Pardo,Ensino Superior,PA,1,Compras,Gerente
4682,CC87,Masculino,27,Pardo,Pos graduacao,RS,6,TI,Analista Pleno
4683,3FB5,Masculino,,Pardo,Ensino Superior,SP,3,Contabilidade,Analista Senior
4684,E6DE,Feminino,22,Branco,Pos graduacao,DF,1,Recursos Humanos,Gerente
4685,D4DB,Masculino,38,Preto,Pos graduacao,MT,4,Vendas,Analista Junior
4686,23E1,Masculino,34,Preto,Ensino Superior,SC,,Vendas,Analista Junior
4687,3ABD,Masculino,41,Pardo,Mestrado,AM,1,Compras,Gerente
4688,54A2,Feminino,27,Branco,Ensino Superior,MG,5,Vendas,Analista Pleno
4689,59B9,Masculino,44,Pardo,Ensino Superior,MT,4,Marketing,Estagiario
4690,2D16,Masculino,27,Preto,Ensino Superior,PR,3,Vendas,Analista Senior
4691,1E58,Masculino,24,Pardo,Pos graduacao,MG,2,Contabilidade,Analista Junior
4692,6EBC,Masculino,36,Pardo,Mestrado,PB,4,Recursos Humanos,Analista Junior
4693,3075,Masculino,32,Pardo,Ensino Superior,PA,8,Vendas,Analista Junior
4694,0EA0,Masculino,33,Pardo,Ensino Superior,RJ,0,Desenvolvimento de Produtos,Gerente
4695,2532,Feminino,34,Branco,Ensino Superior,MG,7,Recursos Humanos,Gerente
4696,168B,Masculino,22,Branco,Pos graduacao,RO,6,Contabilidade,Gerente
4697,2A34,Feminino,33,Branco,Doutorado,CE,12,Recursos Humanos,Analista Senior
4698,D874,Masculino,18,Pardo,Mestrado,PR,,TI,Estagiario
4699,CA1E,Masculino,18,Branco,Doutorado,PB,4,Administrativo,Analista Pleno
4700,B714,Masculino,32,Pardo,Mestrado,DF,3,Desenvolvimento de Produtos,Analista Pleno
4701,02D9,Masculino,33,Pardo,Pos graduacao,PR,11,TI,Analista Junior
4702,0D3C,Feminino,40,Branco,Ensino Medio,SE,8,Desenvolvimento de Produtos,Analista Pleno
4703,6C41,Feminino,35,Pardo,Ensino Superior,AC,7,Contabilidade,Analista Pleno
4704,0B0A,Masculino,38,Pardo,Ensino Superior,RJ,3,Administrativo,Gerente
4705,3EBC,Masculino,53,Branco,Pos graduacao,RJ,5,Vendas,Gerente
4706,0863,Feminino,30,Branco,Ensino Superior,RJ,7,Contabilidade,Estagiario
4707,A251,Feminino,34,Pardo,Mestrado,SE,7,Operacoes,Analista Pleno
4708,747A,Masculino,32,Preto,Ensino Superior,PR,6,Contabilidade,Analista Senior
4709,C18C,Feminino,43,Branco,Mestrado,SE,8,Administrativo,Estagiario
4710,8AEB,Masculino,41,Branco,Pos graduacao,RJ,5,Operacoes,Estagiario
4711,C217,Masculino,28,Preto,Ensino Superior,RJ,6,Vendas,Estagiario
4712,F9FC,Feminino,25,Pardo,Ensino Superior,AP,1,Contabilidade,Gerente
4713,5DF1,Masculino,35,Pardo,Ensino Superior,PR,1,Vendas,Analista Pleno
4714,8AD2,Masculino,23,Branco,Mestrado,SC,2,Recursos Humanos,Analista Pleno
4715,57D2,Masculino,37,Branco,Mestrado,PB,9,Contabilidade,Analista Junior
4716,2F27,Masculino,33,Branco,Pos graduacao,SC,4,TI,Analista Senior
4717,5A56,Masculino,23,Pardo,Ensino Medio,RS,,Marketing,Analista Junior
4718,8397,Masculino,20,Branco,Mestrado,RR,4,Contabilidade,Gerente
4719,756E,Masculino,34,Pardo,Mestrado,PR,1,Administrativo,Gerente
4720,25E5,Feminino,36,Preto,Ensino Superior,RS,9,Desenvolvimento de Produtos,Gerente
4721,8D68,Feminino,21,Pardo,Ensino Superior,PE,2,Marketing,Analista Pleno
4722,C1BB,Masculino,21,Preto,Ensino Superior,AM,,Operacoes,Analista Junior
4723,AA0B,Masculino,20,Branco,Ensino Superior,RN,1,Administrativo,Analista Pleno
4724,62CA,Masculino,32,Pardo,Ensino Superior,RS,10,TI,Estagiario
4725,E4D9,Masculino,43,Pardo,Ensino Superior,DF,5,Desenvolvimento de Produtos,Estagiario
4726,57E2,Masculino,23,Branco,Ensino Superior,RJ,,Compras,Gerente
4727,5C8A,Feminino,40,Preto,Pos graduacao,RS,9,Desenvolvimento de Produtos,Analista Junior
4728,84CD,Masculino,21,Preto,Mestrado,SP,5,Vendas,Analista Pleno
4729,07F0,Masculino,33,Branco,Ensino Superior,PB,9,Marketing,Analista Pleno
4730,0B3E,Masculino,41,Branco,Pos graduacao,AM,8,Vendas,Estagiario
4731,6174,Masculino,38,Pardo,Ensino Superior,BA,7,TI,Gerente
4732,5050,Masculino,33,Pardo,Ensino Superior,RS,0,Recursos Humanos,Analista Pleno
4733,F6D3,Masculino,29,Branco,Ensino Superior,PE,7,Recursos Humanos,Analista Junior
4734,6737,Feminino,23,Branco,Ensino Superior,MG,,Operacoes,Analista Pleno
4735,870E,Masculino,34,Pardo,Pos graduacao,SP,6,Desenvolvimento de Produtos,Gerente
4736,2341,Feminino,47,Pardo,Doutorado,RJ,8,Recursos Humanos,Analista Senior
4737,A362,Masculino,40,Branco,Ensino Superior,RJ,2,Desenvolvimento de Produtos,Gerente
4738,D395,Masculino,30,Branco,Ensino Superior,MT,5,Vendas,Gerente
4739,AB08,Feminino,31,Branco,Ensino Superior,PR,7,TI,Analista Junior
4740,9899,Masculino,26,Preto,Doutorado,SP,11,Marketing,Analista Senior
4741,C263,Masculino,39,Branco,Ensino Superior,SP,10,Vendas,Analista Pleno
4742,B957,Masculino,21,Branco,Ensino Superior,RR,,Marketing,Gerente
4743,2EA5,Feminino,30,Preto,Pos graduacao,RJ,4,Administrativo,Analista Senior
4744,3340,Masculino,38,Branco,Ensino Superior,PB,7,Vendas,Analista Senior
4745,61EB,Feminino,29,Pardo,Ensino Superior,CE,5,Administrativo,Analista Pleno
4746,1107,Masculino,18,Indigena,Ensino Superior,SP,,Marketing,Analista Senior
4747,7E28,Masculino,47,Preto,Ensino Superior,PE,8,Contabilidade,Gerente
4748,571D,Feminino,21,Preto,Doutorado,SP,5,Vendas,Analista Pleno
4749,CDA1,Masculino,35,Pardo,Ensino Superior,RS,0,Contabilidade,Analista Junior
4750,5143,Feminino,19,Branco,Ensino Superior,RJ,,Compras,Analista Junior
4751,AA27,Masculino,27,Pardo,Ensino Superior,MG,6,Desenvolvimento de Produtos,Gerente
4752,7D71,Masculino,28,Branco,Ensino Superior,SP,4,Compras,Gerente
4753,276F,Masculino,40,Pardo,Ensino Superior,SP,0,Vendas,Analista Senior
4754,0776,Masculino,28,Pardo,Ensino Superior,MA,5,Contabilidade,Analista Pleno
4755,BC3F,Masculino,23,Pardo,Ensino Superior,GO,5,Desenvolvimento de Produtos,Gerente
4756,E67F,Masculino,34,Pardo,Ensino Superior,RJ,10,Recursos Humanos,Analista Junior
4757,933D,Feminino,18,Pardo,Mestrado,GO,,Vendas,Gerente
4758,01EE,Masculino,43,Preto,Pos graduacao,RS,1,Contabilidade,Analista Senior
4759,53EB,Masculino,27,Branco,Ensino Superior,SC,4,Operacoes,Analista Junior
4760,D8F0,Feminino,32,Pardo,Ensino Superior,TO,3,TI,Analista Junior
4761,0BE6,Feminino,29,Branco,Ensino Medio,AL,9,Marketing,Analista Pleno
4762,EF3E,Masculino,21,Branco,Ensino Superior,BA,7,TI,Gerente
4763,7081,Masculino,49,Pardo,Ensino Superior,SP,1,Operacoes,Analista Junior
4764,8D76,Masculino,34,Branco,Ensino Superior,RJ,5,TI,Analista Senior
4765,F737,Feminino,37,Pardo,Mestrado,RJ,8,Operacoes,Analista Pleno
4766,0E58,Masculino,41,Branco,Pos graduacao,PI,5,Marketing,Analista Senior
4767,6D7A,Masculino,26,Pardo,Ensino Superior,ES,6,Marketing,Gerente
4768,6788,Masculino,37,Pardo,Ensino Medio,MG,5,Compras,Analista Junior
4769,24EB,Masculino,44,Branco,Ensino Superior,PE,7,Administrativo,Analista Senior
4770,0C22,Masculino,24,Branco,Ensino Superior,MG,5,Administrativo,Analista Junior
4771,7516,Feminino,24,Branco,Ensino Superior,SP,10,Vendas,Analista Senior
4772,EE25,Feminino,19,Pardo,Ensino Superior,AM,4,Marketing,Analista Pleno
4773,F84D,Masculino,37,Preto,Ensino Superior,RS,4,Recursos Humanos,Analista Senior
4774,0709,Masculino,33,Branco,Ensino Superior,GO,5,Operacoes,Analista Senior
4775,AE6B,Feminino,54,Pardo,Ensino Superior,RJ,9,Contabilidade,Analista Pleno
4776,97AE,Masculino,41,Pardo,Ensino Superior,GO,11,Marketing,Analista Pleno
4778,D13F,Masculino,23,Branco,Ensino Superior,RR,0,Operacoes,Analista Senior
4779,E589,Masculino,23,Pardo,Ensino Superior,GO,4,Marketing,Analista Pleno
4780,092C,Feminino,39,Pardo,Ensino Superior,PR,3,Operacoes,Gerente
4781,1C0F,Masculino,21,Branco,Ensino Superior,MT,7,Administrativo,Analista Senior
